#Name	PEP_START	PEP_END	DOM_START	DOM_END
GTR2_HUMAN_TRANSMEM3	123	192	128	148
GTR2_HUMAN_TRANSMEM4	154	223	159	179
GTR2_HUMAN_TRANSMEM5	183	252	188	208
GTR2_HUMAN_TRANSMEM6	213	282	218	238
GTR2_HUMAN_TRANSMEM7	299	368	304	324
GTR2_HUMAN_TRANSMEM8	334	403	339	359
GTR2_HUMAN_TRANSMEM9	364	433	369	389
GTR2_HUMAN_TRANSMEM10	396	465	401	421
GTR2_HUMAN_TRANSMEM11	429	498	434	454
GTR2_HUMAN_TRANSMEM12	457	524	462	482
GTR3_HUMAN_TRANSMEM1	6	75	11	32
GTR3_HUMAN_TRANSMEM2	60	129	65	85
GTR3_HUMAN_TRANSMEM3	86	155	91	111
GTR3_HUMAN_TRANSMEM4	114	183	119	142
GTR3_HUMAN_TRANSMEM5	149	218	154	174
GTR3_HUMAN_TRANSMEM6	179	248	184	204
GTR3_HUMAN_TRANSMEM7	265	334	270	290
GTR3_HUMAN_TRANSMEM8	300	369	305	325
GTR3_HUMAN_TRANSMEM9	327	396	332	352
GTR3_HUMAN_TRANSMEM10	359	428	364	389
GTR3_HUMAN_TRANSMEM11	395	464	400	420
GTR3_HUMAN_TRANSMEM12	425	494	430	450
GTR5_HUMAN_TRANSMEM1	14	83	19	39
GTR5_HUMAN_TRANSMEM2	64	133	69	91
GTR5_HUMAN_TRANSMEM3	94	163	99	119
GTR5_HUMAN_TRANSMEM4	122	191	127	149
GTR5_HUMAN_TRANSMEM5	157	226	162	182
GTR5_HUMAN_TRANSMEM6	188	257	193	213
GTR5_HUMAN_TRANSMEM7	273	342	278	298
GTR5_HUMAN_TRANSMEM8	309	378	314	334
GTR5_HUMAN_TRANSMEM9	338	407	343	363
GTR5_HUMAN_TRANSMEM10	367	436	372	394
GTR5_HUMAN_TRANSMEM11	408	477	413	433
GTR5_HUMAN_TRANSMEM12	435	501	440	460
GTR6_HUMAN_TRANSMEM1	33	102	38	58
GTR6_HUMAN_TRANSMEM2	77	146	82	102
GTR6_HUMAN_TRANSMEM3	107	176	112	132
GTR6_HUMAN_TRANSMEM4	136	205	141	161
GTR6_HUMAN_TRANSMEM5	164	233	169	189
GTR6_HUMAN_TRANSMEM6	190	259	195	215
GTR6_HUMAN_TRANSMEM7	285	354	290	310
GTR6_HUMAN_TRANSMEM8	310	379	315	335
GTR6_HUMAN_TRANSMEM9	335	404	340	360
GTR6_HUMAN_TRANSMEM10	391	460	396	416
GTR6_HUMAN_TRANSMEM11	431	500	436	456
GTR6_HUMAN_TRANSMEM12	458	507	463	483
GTR7_HUMAN_TRANSMEM1	17	86	22	42
GTR7_HUMAN_TRANSMEM2	74	143	79	99
GTR7_HUMAN_TRANSMEM3	103	172	108	128
GTR7_HUMAN_TRANSMEM4	134	203	139	159
GTR7_HUMAN_TRANSMEM5	168	237	173	193
GTR7_HUMAN_TRANSMEM6	194	263	199	219
GTR7_HUMAN_TRANSMEM7	277	346	282	302
GTR7_HUMAN_TRANSMEM8	317	386	322	342
GTR7_HUMAN_TRANSMEM9	346	415	351	371
GTR7_HUMAN_TRANSMEM10	375	444	380	400
GTR7_HUMAN_TRANSMEM11	411	480	416	436
GTR7_HUMAN_TRANSMEM12	441	510	446	466
GTR8_HUMAN_TRANSMEM1	21	90	26	46
GTR8_HUMAN_TRANSMEM2	66	135	71	91
GTR8_HUMAN_TRANSMEM3	92	161	97	117
GTR8_HUMAN_TRANSMEM4	123	192	128	148
GTR8_HUMAN_TRANSMEM5	152	221	157	177
GTR8_HUMAN_TRANSMEM6	178	247	183	203
GTR8_HUMAN_TRANSMEM7	252	321	257	277
GTR8_HUMAN_TRANSMEM8	288	357	293	313
GTR8_HUMAN_TRANSMEM9	315	384	320	340
GTR8_HUMAN_TRANSMEM10	363	432	368	388
GTR8_HUMAN_TRANSMEM11	400	469	405	425
GTR8_HUMAN_TRANSMEM12	434	477	439	459
GTR9_HUMAN_TRANSMEM1	47	116	52	72
GTR9_HUMAN_TRANSMEM2	103	172	108	128
GTR9_HUMAN_TRANSMEM3	136	205	141	161
GTR9_HUMAN_TRANSMEM4	167	236	172	192
GTR9_HUMAN_TRANSMEM5	196	265	201	221
GTR9_HUMAN_TRANSMEM6	227	296	232	252
GTR9_HUMAN_TRANSMEM7	312	381	317	337
GTR9_HUMAN_TRANSMEM8	350	419	355	375
GTR9_HUMAN_TRANSMEM9	377	446	382	402
GTR9_HUMAN_TRANSMEM10	411	480	416	436
GTR9_HUMAN_TRANSMEM11	447	516	452	472
GTR9_HUMAN_TRANSMEM12	474	540	479	499
GTSC1_HUMAN_TRANSMEM1	68	136	73	93
GUC2C_HUMAN_TRANSMEM1	426	495	431	454
GUC2D_HUMAN_TRANSMEM1	458	527	463	487
GUC2F_HUMAN_TRANSMEM1	463	532	468	490
GXLT1_HUMAN_TRANSMEM1	2	71	7	29
GXLT2_HUMAN_TRANSMEM1	0	70	5	25
H6ST1_HUMAN_TRANSMEM1	13	82	18	37
H6ST2_HUMAN_TRANSMEM1	0	70	5	27
H6ST3_HUMAN_TRANSMEM1	0	70	5	27
HACD1_HUMAN_TRANSMEM1	71	140	76	95
HACD1_HUMAN_TRANSMEM2	110	179	115	131
HACD1_HUMAN_TRANSMEM3	137	206	142	159
HACD1_HUMAN_TRANSMEM4	161	230	166	180
HACD1_HUMAN_TRANSMEM5	199	268	204	221
HACD1_HUMAN_TRANSMEM6	247	288	252	269
HACD2_HUMAN_TRANSMEM1	37	106	42	60
HACD2_HUMAN_TRANSMEM2	75	144	80	97
HACD2_HUMAN_TRANSMEM3	103	172	108	125
HACD2_HUMAN_TRANSMEM4	126	195	131	146
HACD2_HUMAN_TRANSMEM5	165	234	170	187
HACD2_HUMAN_TRANSMEM6	213	254	218	235
HACD3_HUMAN_TRANSMEM1	145	214	150	170
HACD3_HUMAN_TRANSMEM2	181	250	186	207
HACD3_HUMAN_TRANSMEM3	213	282	218	235
HACD3_HUMAN_TRANSMEM4	237	306	242	256
HACD3_HUMAN_TRANSMEM5	275	344	280	298
HACD3_HUMAN_TRANSMEM6	318	362	323	343
HACD4_HUMAN_TRANSMEM1	15	84	20	40
HACD4_HUMAN_TRANSMEM2	52	121	57	77
HACD4_HUMAN_TRANSMEM3	108	177	113	133
HACD4_HUMAN_TRANSMEM4	131	200	136	156
HACD4_HUMAN_TRANSMEM5	153	222	158	178
HACD4_HUMAN_TRANSMEM6	185	232	190	210
HACL2_HUMAN_TRANSMEM1	8	77	13	33
HAVR1_HUMAN_TRANSMEM1	291	360	296	316
HAVR2_HUMAN_TRANSMEM1	198	267	203	223
HBEGF_HUMAN_TRANSMEM1	156	208	161	184
HCAR1_HUMAN_TRANSMEM1	17	86	22	42
HCAR1_HUMAN_TRANSMEM2	45	114	50	70
HCAR1_HUMAN_TRANSMEM3	85	154	90	110
HCAR1_HUMAN_TRANSMEM4	126	195	131	151
HCAR1_HUMAN_TRANSMEM5	178	247	183	203
HCAR1_HUMAN_TRANSMEM6	216	285	221	241
HCAR1_HUMAN_TRANSMEM7	257	326	262	281
HCAR2_HUMAN_TRANSMEM1	29	98	34	54
HCAR2_HUMAN_TRANSMEM2	59	128	64	84
HCAR2_HUMAN_TRANSMEM3	98	167	103	123
HCAR2_HUMAN_TRANSMEM4	138	207	143	163
HCAR2_HUMAN_TRANSMEM5	188	257	193	213
HCAR2_HUMAN_TRANSMEM6	225	294	230	250
HCAR2_HUMAN_TRANSMEM7	269	338	274	294
HCAR3_HUMAN_TRANSMEM1	24	93	29	50
HCAR3_HUMAN_TRANSMEM2	59	128	64	85
HCAR3_HUMAN_TRANSMEM3	98	167	103	123
HCAR3_HUMAN_TRANSMEM4	138	207	143	163
HCAR3_HUMAN_TRANSMEM5	190	259	195	209
HCAR3_HUMAN_TRANSMEM6	232	301	237	256
HCAR3_HUMAN_TRANSMEM7	269	338	274	298
HCN1_HUMAN_TRANSMEM1	138	207	143	164
HCN1_HUMAN_TRANSMEM2	169	238	174	194
HCN1_HUMAN_TRANSMEM3	211	280	216	236
HCN1_HUMAN_TRANSMEM4	256	325	261	281
HCN1_HUMAN_TRANSMEM5	291	360	296	318
HCN1_HUMAN_TRANSMEM6	367	436	372	392
HCN2_HUMAN_TRANSMEM1	211	280	216	236
HCN2_HUMAN_TRANSMEM2	236	305	241	261
HCN2_HUMAN_TRANSMEM3	284	353	289	309
HCN2_HUMAN_TRANSMEM4	313	382	318	338
HCN2_HUMAN_TRANSMEM5	365	434	370	390
HCN2_HUMAN_TRANSMEM6	436	505	441	461
HCN3_HUMAN_TRANSMEM1	93	162	98	118
HCN3_HUMAN_TRANSMEM2	120	189	125	145
HCN3_HUMAN_TRANSMEM3	167	236	172	192
HCN3_HUMAN_TRANSMEM4	197	266	202	222
HCN3_HUMAN_TRANSMEM5	249	318	254	274
HCN3_HUMAN_TRANSMEM6	325	394	330	350
HCN4_HUMAN_TRANSMEM1	262	331	267	287
HCN4_HUMAN_TRANSMEM2	289	358	294	314
HCN4_HUMAN_TRANSMEM3	336	405	341	361
HCN4_HUMAN_TRANSMEM4	364	433	369	389
HCN4_HUMAN_TRANSMEM5	416	485	421	441
HCN4_HUMAN_TRANSMEM6	492	561	497	517
HCST_HUMAN_TRANSMEM1	44	93	49	69
HECA2_HUMAN_TRANSMEM1	347	416	352	372
HECAM_HUMAN_TRANSMEM1	236	305	241	261
HECD4_HUMAN_TRANSMEM1	277	346	282	302
HEG1_HUMAN_TRANSMEM1	1244	1313	1249	1269
HEPH_HUMAN_TRANSMEM1	1106	1158	1111	1131
HEPS_HUMAN_TRANSMEM1	19	88	24	44
HERP1_HUMAN_TRANSMEM1	259	328	264	284
HERP1_HUMAN_TRANSMEM2	285	354	290	310
HERP2_HUMAN_TRANSMEM1	297	366	302	322
HFE_HUMAN_TRANSMEM1	302	348	307	330
HG2A_HUMAN_TRANSMEM1	42	111	47	72
HGNAT_HUMAN_TRANSMEM1	186	255	191	211
HGNAT_HUMAN_TRANSMEM2	271	340	276	296
HGNAT_HUMAN_TRANSMEM3	298	367	303	323
HGNAT_HUMAN_TRANSMEM4	341	410	346	366
HGNAT_HUMAN_TRANSMEM5	370	439	375	395
HGNAT_HUMAN_TRANSMEM6	416	485	421	441
HGNAT_HUMAN_TRANSMEM7	496	565	501	521
HGNAT_HUMAN_TRANSMEM8	525	594	530	550
HGNAT_HUMAN_TRANSMEM9	560	629	565	585
HGNAT_HUMAN_TRANSMEM10	588	657	593	613
HGNAT_HUMAN_TRANSMEM11	630	663	635	655
HHATL_HUMAN_TRANSMEM1	7	76	12	31
HHATL_HUMAN_TRANSMEM2	60	129	65	87
HHATL_HUMAN_TRANSMEM3	95	164	100	122
HHATL_HUMAN_TRANSMEM4	122	191	127	149
HHATL_HUMAN_TRANSMEM5	246	315	251	273
HHATL_HUMAN_TRANSMEM6	283	352	288	310
HHATL_HUMAN_TRANSMEM7	424	493	429	446
HHATL_HUMAN_TRANSMEM8	456	504	461	483
HHAT_HUMAN_TRANSMEM1	1	70	6	22
HHAT_HUMAN_TRANSMEM2	63	132	68	84
HHAT_HUMAN_TRANSMEM3	127	196	132	148
HHAT_HUMAN_TRANSMEM4	158	227	163	183
HHAT_HUMAN_TRANSMEM5	239	308	244	271
HHAT_HUMAN_TRANSMEM6	277	346	282	310
HHAT_HUMAN_TRANSMEM7	359	428	364	380
HHAT_HUMAN_TRANSMEM8	379	448	384	399
HHAT_HUMAN_TRANSMEM9	423	492	428	448
HHAT_HUMAN_TRANSMEM10	458	493	463	481
HHLA2_HUMAN_TRANSMEM1	340	409	345	365
HIDE1_HUMAN_TRANSMEM1	113	182	118	138
HIG1A_HUMAN_TRANSMEM1	21	90	26	46
HIG1A_HUMAN_TRANSMEM2	55	93	60	80
HIG1B_HUMAN_TRANSMEM1	25	94	30	47
HIG1B_HUMAN_TRANSMEM2	57	99	62	84
HIG1C_HUMAN_TRANSMEM1	22	91	27	47
HIG1C_HUMAN_TRANSMEM2	54	97	59	79
HIG2A_HUMAN_TRANSMEM1	42	106	47	67
HIG2A_HUMAN_TRANSMEM2	78	106	83	103
HIG2B_HUMAN_TRANSMEM1	42	106	47	67
HIG2B_HUMAN_TRANSMEM2	77	106	82	102
HLAA_HUMAN_TRANSMEM1	304	365	309	332
HLAB_HUMAN_TRANSMEM1	305	362	310	333
HLAC_HUMAN_TRANSMEM1	304	366	309	333
HLAE_HUMAN_TRANSMEM1	301	358	306	329
HLAF_HUMAN_TRANSMEM1	301	346	306	329
HLAG_HUMAN_TRANSMEM1	304	338	309	332
HLAH_HUMAN_TRANSMEM1	304	362	309	332
HM13_HUMAN_TRANSMEM1	27	96	32	52
HM13_HUMAN_TRANSMEM2	73	142	78	98
HM13_HUMAN_TRANSMEM3	96	165	101	121
HM13_HUMAN_TRANSMEM4	153	222	158	178
HM13_HUMAN_TRANSMEM5	177	246	182	202
HM13_HUMAN_TRANSMEM6	205	274	210	230
HM13_HUMAN_TRANSMEM7	252	321	257	277
HM13_HUMAN_TRANSMEM8	286	355	291	311
HM13_HUMAN_TRANSMEM9	310	377	315	335
HMDH_HUMAN_TRANSMEM1	5	74	10	39
HMDH_HUMAN_TRANSMEM2	52	121	57	78
HMDH_HUMAN_TRANSMEM3	85	154	90	114
HMDH_HUMAN_TRANSMEM4	119	188	124	149
HMDH_HUMAN_TRANSMEM5	155	224	160	187
HMDH_HUMAN_TRANSMEM6	187	256	192	220
HMDH_HUMAN_TRANSMEM7	244	313	249	275
HMDH_HUMAN_TRANSMEM8	310	379	315	339
HMR1_HUMAN_TRANSMEM1	298	341	303	323
HPHL1_HUMAN_TRANSMEM1	1110	1159	1115	1135
HRCT1_HUMAN_TRANSMEM1	4	73	9	29
HRG1_HUMAN_TRANSMEM1	7	76	12	32
HRG1_HUMAN_TRANSMEM2	35	104	40	60
HRG1_HUMAN_TRANSMEM3	69	138	74	94
HRG1_HUMAN_TRANSMEM4	105	146	110	130
HRH1_HUMAN_TRANSMEM1	25	94	30	52
HRH1_HUMAN_TRANSMEM2	58	127	63	83
HRH1_HUMAN_TRANSMEM3	97	166	102	123
HRH1_HUMAN_TRANSMEM4	139	208	144	164
HRH1_HUMAN_TRANSMEM5	185	254	190	210
HRH1_HUMAN_TRANSMEM6	412	481	417	438
HRH1_HUMAN_TRANSMEM7	446	487	451	470
HRH2_HUMAN_TRANSMEM1	18	87	23	44
HRH2_HUMAN_TRANSMEM2	53	122	58	81
HRH2_HUMAN_TRANSMEM3	88	157	93	114
HRH2_HUMAN_TRANSMEM4	130	199	135	159
HRH2_HUMAN_TRANSMEM5	176	245	181	204
HRH2_HUMAN_TRANSMEM6	230	299	235	258
HRH2_HUMAN_TRANSMEM7	263	332	268	289
HRH3_HUMAN_TRANSMEM1	35	104	40	60
HRH3_HUMAN_TRANSMEM2	66	135	71	91
HRH3_HUMAN_TRANSMEM3	104	173	109	129
HRH3_HUMAN_TRANSMEM4	152	221	157	177
HRH3_HUMAN_TRANSMEM5	192	261	197	217
HRH3_HUMAN_TRANSMEM6	355	424	360	380
HRH3_HUMAN_TRANSMEM7	391	445	396	416
HRH4_HUMAN_TRANSMEM1	15	84	20	40
HRH4_HUMAN_TRANSMEM2	48	117	53	73
HRH4_HUMAN_TRANSMEM3	83	152	88	108
HRH4_HUMAN_TRANSMEM4	127	196	132	152
HRH4_HUMAN_TRANSMEM5	168	237	173	193
HRH4_HUMAN_TRANSMEM6	300	369	305	325
HRH4_HUMAN_TRANSMEM7	337	390	342	362
HRK_HUMAN_TRANSMEM1	64	91	69	87
HS2ST_HUMAN_TRANSMEM1	7	76	12	28
HS3S2_HUMAN_TRANSMEM1	15	84	20	39
HS3S4_HUMAN_TRANSMEM1	30	99	35	59
HS3S5_HUMAN_TRANSMEM1	8	77	13	32
HS3S6_HUMAN_TRANSMEM1	27	96	32	49
HS3SA_HUMAN_TRANSMEM1	20	89	25	43
HS3SB_HUMAN_TRANSMEM1	28	97	33	53
HTRA2_HUMAN_TRANSMEM1	100	169	105	125
HUMMR_HUMAN_TRANSMEM1	36	105	41	63
HVCN1_HUMAN_TRANSMEM1	96	165	101	121
HVCN1_HUMAN_TRANSMEM2	134	203	139	161
HVCN1_HUMAN_TRANSMEM3	165	234	170	190
HVCN1_HUMAN_TRANSMEM4	193	262	198	218
HYAL4_HUMAN_TRANSMEM1	4	73	9	29
HYAL4_HUMAN_TRANSMEM2	449	481	454	474
HYAS1_HUMAN_TRANSMEM1	21	90	26	46
HYAS1_HUMAN_TRANSMEM2	48	117	53	73
HYAS1_HUMAN_TRANSMEM3	395	464	400	420
HYAS1_HUMAN_TRANSMEM4	426	495	431	451
HYAS1_HUMAN_TRANSMEM5	453	522	458	478
HYAS1_HUMAN_TRANSMEM6	493	562	498	518
HYAS1_HUMAN_TRANSMEM7	536	578	541	561
HYAS2_HUMAN_TRANSMEM1	7	76	12	32
HYAS2_HUMAN_TRANSMEM2	41	110	46	66
HYAS2_HUMAN_TRANSMEM3	370	439	375	395
HYAS2_HUMAN_TRANSMEM4	398	467	403	423
HYAS2_HUMAN_TRANSMEM5	425	494	430	450
HYAS2_HUMAN_TRANSMEM6	471	540	476	496
HYAS2_HUMAN_TRANSMEM7	506	552	511	531
HYAS3_HUMAN_TRANSMEM1	11	80	16	36
HYAS3_HUMAN_TRANSMEM2	40	109	45	65
HYAS3_HUMAN_TRANSMEM3	373	442	378	398
HYAS3_HUMAN_TRANSMEM4	404	473	409	429
HYAS3_HUMAN_TRANSMEM5	436	505	441	461
HYAS3_HUMAN_TRANSMEM6	469	538	474	494
HYAS3_HUMAN_TRANSMEM7	511	553	516	536
HYEP_HUMAN_TRANSMEM1	-4	70	1	21
I10R1_HUMAN_TRANSMEM1	231	300	236	256
I10R2_HUMAN_TRANSMEM1	216	285	221	242
I11RA_HUMAN_TRANSMEM1	366	422	371	391
I12R1_HUMAN_TRANSMEM1	541	610	546	570
I12R2_HUMAN_TRANSMEM1	618	687	623	643
I13R1_HUMAN_TRANSMEM1	339	408	344	367
I13R2_HUMAN_TRANSMEM1	339	380	344	363
I15RA_HUMAN_TRANSMEM1	201	267	206	228
I17RA_HUMAN_TRANSMEM1	316	385	321	341
I17RB_HUMAN_TRANSMEM1	288	357	293	313
I17RC_HUMAN_TRANSMEM1	534	603	539	559
I17RD_HUMAN_TRANSMEM1	295	364	300	320
I17RE_HUMAN_TRANSMEM1	450	519	455	475
I18RA_HUMAN_TRANSMEM1	352	421	357	377
I20RA_HUMAN_TRANSMEM1	246	315	251	271
I20RB_HUMAN_TRANSMEM1	229	298	234	254
I22R1_HUMAN_TRANSMEM1	224	293	229	249
I27L1_HUMAN_TRANSMEM1	9	78	14	34
I27L1_HUMAN_TRANSMEM2	54	104	59	79
I27L1_HUMAN_TRANSMEM3	76	104	81	101
I27L2_HUMAN_TRANSMEM1	3	72	8	28
I27L2_HUMAN_TRANSMEM2	38	107	43	63
I27L2_HUMAN_TRANSMEM3	61	130	66	86
I27RA_HUMAN_TRANSMEM1	512	581	517	537
ICAM1_HUMAN_TRANSMEM1	476	532	481	503
ICAM2_HUMAN_TRANSMEM1	219	275	224	248
ICAM3_HUMAN_TRANSMEM1	481	547	486	510
ICAM4_HUMAN_TRANSMEM1	236	271	241	261
ICAM5_HUMAN_TRANSMEM1	831	900	836	856
ICMT_HUMAN_TRANSMEM1	12	81	17	33
ICMT_HUMAN_TRANSMEM2	37	106	42	59
ICMT_HUMAN_TRANSMEM3	65	134	70	87
ICMT_HUMAN_TRANSMEM4	88	157	93	112
ICMT_HUMAN_TRANSMEM5	127	196	132	149
ICMT_HUMAN_TRANSMEM6	150	219	155	174
ICMT_HUMAN_TRANSMEM7	208	277	213	228
ICMT_HUMAN_TRANSMEM8	225	284	230	244
ICOSL_HUMAN_TRANSMEM1	252	302	257	277
ICOS_HUMAN_TRANSMEM1	136	199	141	161
IDD_HUMAN_TRANSMEM1	345	414	350	368
IEX1_HUMAN_TRANSMEM1	78	147	83	99
IFI27_HUMAN_TRANSMEM1	29	98	34	57
IFI27_HUMAN_TRANSMEM2	66	122	71	91
IFI27_HUMAN_TRANSMEM3	94	122	99	119
IFI6_HUMAN_TRANSMEM1	-1	70	4	24
IFI6_HUMAN_TRANSMEM2	36	105	41	61
IFI6_HUMAN_TRANSMEM3	70	130	75	95
IFI6_HUMAN_TRANSMEM4	94	130	99	119
IFM10_HUMAN_TRANSMEM1	150	219	155	175
IFM10_HUMAN_TRANSMEM2	196	228	201	221
IFM1_HUMAN_TRANSMEM1	82	125	87	107
IFM2_HUMAN_TRANSMEM1	102	132	107	127
IFM3_HUMAN_TRANSMEM1	103	133	108	128
IFM5_HUMAN_TRANSMEM1	32	101	37	57
IFM5_HUMAN_TRANSMEM2	82	132	87	107
IGDC3_HUMAN_TRANSMEM1	636	705	641	661
IGDC4_HUMAN_TRANSMEM1	953	1022	958	978
IGF1R_HUMAN_TRANSMEM1	931	1000	936	959
IGFR1_HUMAN_TRANSMEM1	159	228	164	184
IGS11_HUMAN_TRANSMEM1	237	306	242	262
IGS23_HUMAN_TRANSMEM1	153	192	158	178
IGSF1_HUMAN_TRANSMEM1	514	583	519	539
IGSF1_HUMAN_TRANSMEM2	555	624	560	580
IGSF2_HUMAN_TRANSMEM1	950	1019	955	975
IGSF3_HUMAN_TRANSMEM1	1120	1189	1125	1145
IGSF5_HUMAN_TRANSMEM1	262	331	267	285
IGSF6_HUMAN_TRANSMEM1	149	218	154	174
IGSF8_HUMAN_TRANSMEM1	575	613	580	600
IKIP_HUMAN_TRANSMEM1	41	110	46	62
IL18R_HUMAN_TRANSMEM1	325	394	330	350
IL1AP_HUMAN_TRANSMEM1	363	432	368	388
IL1R1_HUMAN_TRANSMEM1	332	401	337	356
IL1R2_HUMAN_TRANSMEM1	339	398	344	369
IL21R_HUMAN_TRANSMEM1	228	297	233	253
IL23R_HUMAN_TRANSMEM1	351	420	356	376
IL2RA_HUMAN_TRANSMEM1	236	272	241	259
IL2RB_HUMAN_TRANSMEM1	236	305	241	265
IL2RG_HUMAN_TRANSMEM1	258	327	263	283
IL31R_HUMAN_TRANSMEM1	515	584	520	540
IL3RA_HUMAN_TRANSMEM1	301	370	306	325
IL3RB_HUMAN_TRANSMEM1	439	508	444	460
IL4RA_HUMAN_TRANSMEM1	228	297	233	256
IL5RA_HUMAN_TRANSMEM1	338	407	343	362
IL6RA_HUMAN_TRANSMEM1	361	430	366	386
IL6RB_HUMAN_TRANSMEM1	615	684	620	641
IL7RA_HUMAN_TRANSMEM1	235	304	240	264
IL9R_HUMAN_TRANSMEM1	266	335	271	291
ILDR1_HUMAN_TRANSMEM1	163	232	168	188
ILDR2_HUMAN_TRANSMEM1	182	251	187	207
ILRL1_HUMAN_TRANSMEM1	324	393	329	349
ILRL2_HUMAN_TRANSMEM1	331	400	336	356
IMP2L_HUMAN_TRANSMEM1	14	83	19	37
IMPA3_HUMAN_TRANSMEM1	8	77	13	33
IMPG2_HUMAN_TRANSMEM1	1095	1164	1100	1120
INAM1_HUMAN_TRANSMEM1	31	100	36	56
INAM2_HUMAN_TRANSMEM1	31	100	36	56
INAR1_HUMAN_TRANSMEM1	432	501	437	457
INAR2_HUMAN_TRANSMEM1	239	308	244	264
INGR1_HUMAN_TRANSMEM1	241	310	246	266
INGR2_HUMAN_TRANSMEM1	243	312	248	268
INLR1_HUMAN_TRANSMEM1	224	293	229	249
INSI1_HUMAN_TRANSMEM1	80	149	85	107
INSI1_HUMAN_TRANSMEM2	122	191	127	144
INSI1_HUMAN_TRANSMEM3	155	224	160	182
INSI1_HUMAN_TRANSMEM4	181	250	186	204
INSI1_HUMAN_TRANSMEM5	205	274	210	231
INSI1_HUMAN_TRANSMEM6	241	277	246	263
INSI2_HUMAN_TRANSMEM1	24	93	29	51
INSI2_HUMAN_TRANSMEM2	66	135	71	88
INSI2_HUMAN_TRANSMEM3	99	168	104	126
INSI2_HUMAN_TRANSMEM4	125	194	130	148
INSI2_HUMAN_TRANSMEM5	149	218	154	175
INSI2_HUMAN_TRANSMEM6	185	225	190	207
INSRR_HUMAN_TRANSMEM1	917	986	922	943
INSR_HUMAN_TRANSMEM1	952	1021	957	979
INT1_HUMAN_TRANSMEM1	1154	1223	1159	1179
INT2_HUMAN_TRANSMEM1	423	492	428	444
INT5_HUMAN_TRANSMEM1	529	598	534	554
INT5_HUMAN_TRANSMEM2	851	920	856	876
INT5_HUMAN_TRANSMEM3	925	994	930	950
IOD1_HUMAN_TRANSMEM1	8	77	13	33
IOD2_HUMAN_TRANSMEM1	5	74	10	34
IOD3_HUMAN_TRANSMEM1	40	109	45	67
IPIL1_HUMAN_TRANSMEM1	99	168	104	124
IPIL2_HUMAN_TRANSMEM1	39	108	44	64
IPRI_HUMAN_TRANSMEM1	79	148	84	100
IR3IP_HUMAN_TRANSMEM1	-3	70	2	22
IR3IP_HUMAN_TRANSMEM2	57	82	62	82
IRAG1_HUMAN_TRANSMEM1	839	904	844	864
IRAG2_HUMAN_TRANSMEM1	491	555	496	516
IRPL1_HUMAN_TRANSMEM1	353	422	358	378
IRPL2_HUMAN_TRANSMEM1	350	419	355	375
ISLR2_HUMAN_TRANSMEM1	585	654	590	610
ITA10_HUMAN_TRANSMEM1	1118	1167	1123	1145
ITA11_HUMAN_TRANSMEM1	1137	1188	1142	1164
ITA1_HUMAN_TRANSMEM1	1137	1179	1142	1164
ITA2B_HUMAN_TRANSMEM1	989	1039	994	1019
ITA2_HUMAN_TRANSMEM1	1128	1181	1133	1154
ITA3_HUMAN_TRANSMEM1	987	1051	992	1014
ITA4_HUMAN_TRANSMEM1	973	1032	978	1001
ITA5_HUMAN_TRANSMEM1	991	1049	996	1021
ITA6_HUMAN_TRANSMEM1	1046	1115	1051	1076
ITA7_HUMAN_TRANSMEM1	1078	1147	1083	1103
ITA8_HUMAN_TRANSMEM1	1008	1063	1013	1033
ITA9_HUMAN_TRANSMEM1	977	1035	982	1002
ITAD_HUMAN_TRANSMEM1	1095	1161	1100	1120
ITAE_HUMAN_TRANSMEM1	1120	1179	1125	1147
ITAL_HUMAN_TRANSMEM1	1086	1155	1091	1111
ITAM_HUMAN_TRANSMEM1	1100	1152	1105	1128
ITAV_HUMAN_TRANSMEM1	988	1048	993	1016
ITAX_HUMAN_TRANSMEM1	1103	1163	1108	1128
ITB1_HUMAN_TRANSMEM1	724	793	729	751
ITB2_HUMAN_TRANSMEM1	696	765	701	723
ITB3_HUMAN_TRANSMEM1	714	783	719	741
ITB4_HUMAN_TRANSMEM1	706	775	711	733
ITB5_HUMAN_TRANSMEM1	715	784	720	742
ITB6_HUMAN_TRANSMEM1	705	774	710	730
ITB7_HUMAN_TRANSMEM1	719	788	724	746
ITB8_HUMAN_TRANSMEM1	680	749	685	704
ITM2A_HUMAN_TRANSMEM1	49	118	54	74
ITM2B_HUMAN_TRANSMEM1	50	119	55	75
ITM2C_HUMAN_TRANSMEM1	50	119	55	75
ITPR1_HUMAN_TRANSMEM1	2278	2347	2283	2303
ITPR1_HUMAN_TRANSMEM2	2310	2379	2315	2335
ITPR1_HUMAN_TRANSMEM3	2357	2426	2362	2382
ITPR1_HUMAN_TRANSMEM4	2401	2470	2406	2426
ITPR1_HUMAN_TRANSMEM5	2444	2513	2449	2469
ITPR1_HUMAN_TRANSMEM6	2573	2642	2578	2598
ITPR2_HUMAN_TRANSMEM1	2223	2292	2228	2248
ITPR2_HUMAN_TRANSMEM2	2256	2325	2261	2281
ITPR2_HUMAN_TRANSMEM3	2303	2372	2308	2328
ITPR2_HUMAN_TRANSMEM4	2347	2416	2352	2372
ITPR2_HUMAN_TRANSMEM5	2390	2459	2395	2415
ITPR2_HUMAN_TRANSMEM6	2517	2586	2522	2542
