#Name	PEP_START	PEP_END	DOM_START	DOM_END
FXYD8_HUMAN_TRANSMEM1	35	104	35	58
FZD10_HUMAN_TRANSMEM1	226	295	226	246
FZD10_HUMAN_TRANSMEM2	263	332	263	283
FZD10_HUMAN_TRANSMEM3	312	381	312	332
FZD10_HUMAN_TRANSMEM4	352	421	352	372
FZD10_HUMAN_TRANSMEM5	394	463	394	414
FZD10_HUMAN_TRANSMEM6	444	513	444	464
FZD10_HUMAN_TRANSMEM7	503	572	503	523
FZD1_HUMAN_TRANSMEM1	323	392	323	343
FZD1_HUMAN_TRANSMEM2	355	424	355	375
FZD1_HUMAN_TRANSMEM3	403	472	403	423
FZD1_HUMAN_TRANSMEM4	446	515	446	466
FZD1_HUMAN_TRANSMEM5	490	559	490	510
FZD1_HUMAN_TRANSMEM6	537	606	537	557
FZD1_HUMAN_TRANSMEM7	602	671	602	622
FZD2_HUMAN_TRANSMEM1	248	317	248	268
FZD2_HUMAN_TRANSMEM2	280	349	280	300
FZD2_HUMAN_TRANSMEM3	328	397	328	348
FZD2_HUMAN_TRANSMEM4	371	440	371	391
FZD2_HUMAN_TRANSMEM5	415	484	415	435
FZD2_HUMAN_TRANSMEM6	462	531	462	482
FZD2_HUMAN_TRANSMEM7	520	589	520	540
FZD3_HUMAN_TRANSMEM1	206	275	206	226
FZD3_HUMAN_TRANSMEM2	238	307	238	258
FZD3_HUMAN_TRANSMEM3	289	358	289	309
FZD3_HUMAN_TRANSMEM4	329	398	329	349
FZD3_HUMAN_TRANSMEM5	375	444	375	395
FZD3_HUMAN_TRANSMEM6	421	490	421	441
FZD3_HUMAN_TRANSMEM7	478	547	478	498
FZD4_HUMAN_TRANSMEM1	213	282	213	243
FZD4_HUMAN_TRANSMEM2	250	319	250	275
FZD4_HUMAN_TRANSMEM3	300	369	300	333
FZD4_HUMAN_TRANSMEM4	337	406	337	365
FZD4_HUMAN_TRANSMEM5	384	453	384	418
FZD4_HUMAN_TRANSMEM6	432	501	432	460
FZD4_HUMAN_TRANSMEM7	474	543	474	495
FZD5_HUMAN_TRANSMEM1	239	308	239	259
FZD5_HUMAN_TRANSMEM2	271	340	271	291
FZD5_HUMAN_TRANSMEM3	316	385	316	336
FZD5_HUMAN_TRANSMEM4	359	428	359	379
FZD5_HUMAN_TRANSMEM5	403	472	403	423
FZD5_HUMAN_TRANSMEM6	450	519	450	470
FZD5_HUMAN_TRANSMEM7	501	570	501	521
FZD6_HUMAN_TRANSMEM1	202	271	202	222
FZD6_HUMAN_TRANSMEM2	234	303	234	254
FZD6_HUMAN_TRANSMEM3	285	354	285	305
FZD6_HUMAN_TRANSMEM4	325	394	325	345
FZD6_HUMAN_TRANSMEM5	371	440	371	391
FZD6_HUMAN_TRANSMEM6	417	486	417	437
FZD6_HUMAN_TRANSMEM7	474	543	474	494
FZD7_HUMAN_TRANSMEM1	257	326	257	277
FZD7_HUMAN_TRANSMEM2	289	358	289	309
FZD7_HUMAN_TRANSMEM3	337	406	337	357
FZD7_HUMAN_TRANSMEM4	380	449	380	400
FZD7_HUMAN_TRANSMEM5	424	493	424	444
FZD7_HUMAN_TRANSMEM6	471	540	471	491
FZD7_HUMAN_TRANSMEM7	529	598	529	549
FZD8_HUMAN_TRANSMEM1	276	345	276	296
FZD8_HUMAN_TRANSMEM2	313	382	313	333
FZD8_HUMAN_TRANSMEM3	397	466	397	417
FZD8_HUMAN_TRANSMEM4	440	509	440	460
FZD8_HUMAN_TRANSMEM5	484	553	484	504
FZD8_HUMAN_TRANSMEM6	533	602	533	553
FZD8_HUMAN_TRANSMEM7	585	654	585	605
FZD9_HUMAN_TRANSMEM1	230	299	230	250
FZD9_HUMAN_TRANSMEM2	267	336	267	287
FZD9_HUMAN_TRANSMEM3	316	385	316	336
FZD9_HUMAN_TRANSMEM4	356	425	356	376
FZD9_HUMAN_TRANSMEM5	401	470	401	421
FZD9_HUMAN_TRANSMEM6	448	517	448	468
FZD9_HUMAN_TRANSMEM7	509	578	509	529
G137A_HUMAN_TRANSMEM1	32	101	32	52
G137A_HUMAN_TRANSMEM2	61	130	61	81
G137A_HUMAN_TRANSMEM3	90	159	90	110
G137A_HUMAN_TRANSMEM4	141	210	141	161
G137A_HUMAN_TRANSMEM5	176	245	176	196
G137A_HUMAN_TRANSMEM6	219	288	219	241
G137A_HUMAN_TRANSMEM7	275	344	275	295
G137B_HUMAN_TRANSMEM1	47	116	47	67
G137B_HUMAN_TRANSMEM2	80	149	80	100
G137B_HUMAN_TRANSMEM3	112	181	112	132
G137B_HUMAN_TRANSMEM4	160	229	160	180
G137B_HUMAN_TRANSMEM5	189	258	189	209
G137B_HUMAN_TRANSMEM6	238	307	238	258
G137B_HUMAN_TRANSMEM7	293	362	293	313
G137C_HUMAN_TRANSMEM1	49	118	49	69
G137C_HUMAN_TRANSMEM2	84	153	84	104
G137C_HUMAN_TRANSMEM3	121	190	121	141
G137C_HUMAN_TRANSMEM4	168	237	168	188
G137C_HUMAN_TRANSMEM5	206	275	206	226
G137C_HUMAN_TRANSMEM6	247	316	247	267
G137C_HUMAN_TRANSMEM7	301	370	301	321
G32P1_HUMAN_TRANSMEM1	47	116	47	67
G32P1_HUMAN_TRANSMEM2	79	148	79	99
G32P1_HUMAN_TRANSMEM3	117	186	117	137
G32P1_HUMAN_TRANSMEM4	159	228	159	179
G32P1_HUMAN_TRANSMEM5	214	283	214	234
G37L1_HUMAN_TRANSMEM1	135	204	135	155
G37L1_HUMAN_TRANSMEM2	168	237	168	188
G37L1_HUMAN_TRANSMEM3	206	275	206	226
G37L1_HUMAN_TRANSMEM4	252	321	252	272
G37L1_HUMAN_TRANSMEM5	311	380	311	331
G37L1_HUMAN_TRANSMEM6	362	431	362	382
G37L1_HUMAN_TRANSMEM7	399	468	399	419
G3ST1_HUMAN_TRANSMEM1	15	84	15	35
G3ST2_HUMAN_TRANSMEM1	11	80	11	31
G3ST3_HUMAN_TRANSMEM1	20	89	20	40
G3ST4_HUMAN_TRANSMEM1	19	88	19	39
G6B_HUMAN_TRANSMEM1	143	212	143	163
G6PC2_HUMAN_TRANSMEM1	25	94	25	45
G6PC2_HUMAN_TRANSMEM2	57	126	57	77
G6PC2_HUMAN_TRANSMEM3	116	185	116	136
G6PC2_HUMAN_TRANSMEM4	147	216	147	167
G6PC2_HUMAN_TRANSMEM5	169	238	169	189
G6PC2_HUMAN_TRANSMEM6	212	281	212	232
G6PC2_HUMAN_TRANSMEM7	262	331	262	282
G6PC2_HUMAN_TRANSMEM8	294	363	294	314
G6PC2_HUMAN_TRANSMEM9	319	388	319	339
G6PC3_HUMAN_TRANSMEM1	25	94	25	45
G6PC3_HUMAN_TRANSMEM2	55	124	55	75
G6PC3_HUMAN_TRANSMEM3	115	184	115	135
G6PC3_HUMAN_TRANSMEM4	147	216	147	164
G6PC3_HUMAN_TRANSMEM5	170	239	170	186
G6PC3_HUMAN_TRANSMEM6	198	267	198	218
G6PC3_HUMAN_TRANSMEM7	255	324	255	273
G6PC3_HUMAN_TRANSMEM8	284	353	284	304
G6PC3_HUMAN_TRANSMEM9	308	377	308	328
G6PC_HUMAN_TRANSMEM1	29	98	29	49
G6PC_HUMAN_TRANSMEM2	61	130	61	81
G6PC_HUMAN_TRANSMEM3	118	187	118	138
G6PC_HUMAN_TRANSMEM4	148	217	148	168
G6PC_HUMAN_TRANSMEM5	180	249	180	202
G6PC_HUMAN_TRANSMEM6	210	279	210	230
G6PC_HUMAN_TRANSMEM7	255	324	255	275
G6PC_HUMAN_TRANSMEM8	292	361	292	312
G6PC_HUMAN_TRANSMEM9	321	390	321	341
G6PT1_HUMAN_TRANSMEM1	84	153	84	104
G6PT1_HUMAN_TRANSMEM2	105	174	105	125
G6PT1_HUMAN_TRANSMEM3	139	208	139	159
G6PT1_HUMAN_TRANSMEM4	167	236	167	187
G6PT1_HUMAN_TRANSMEM5	219	288	219	239
G6PT1_HUMAN_TRANSMEM6	260	329	260	280
G6PT1_HUMAN_TRANSMEM7	302	371	302	322
G6PT1_HUMAN_TRANSMEM8	329	398	329	349
G6PT1_HUMAN_TRANSMEM9	368	437	368	388
G6PT1_HUMAN_TRANSMEM10	394	463	394	414
G6PT2_HUMAN_TRANSMEM1	18	87	18	38
G6PT2_HUMAN_TRANSMEM2	100	169	100	120
G6PT2_HUMAN_TRANSMEM3	129	198	129	149
G6PT2_HUMAN_TRANSMEM4	157	226	157	177
G6PT2_HUMAN_TRANSMEM5	222	291	222	242
G6PT2_HUMAN_TRANSMEM6	304	373	304	324
G6PT2_HUMAN_TRANSMEM7	334	403	334	354
G6PT2_HUMAN_TRANSMEM8	366	435	366	386
G6PT2_HUMAN_TRANSMEM9	394	463	394	414
G6PT2_HUMAN_TRANSMEM10	423	492	423	443
G6PT2_HUMAN_TRANSMEM11	466	535	466	486
G6PT2_HUMAN_TRANSMEM12	490	559	490	510
G6PT3_HUMAN_TRANSMEM1	19	88	19	39
G6PT3_HUMAN_TRANSMEM2	88	157	88	108
G6PT3_HUMAN_TRANSMEM3	118	187	118	138
G6PT3_HUMAN_TRANSMEM4	145	214	145	165
G6PT3_HUMAN_TRANSMEM5	189	258	189	209
G6PT3_HUMAN_TRANSMEM6	210	279	210	230
G6PT3_HUMAN_TRANSMEM7	302	371	302	322
G6PT3_HUMAN_TRANSMEM8	334	403	334	354
G6PT3_HUMAN_TRANSMEM9	362	431	362	382
G6PT3_HUMAN_TRANSMEM10	391	460	391	411
G6PT3_HUMAN_TRANSMEM11	434	503	434	454
G6PT3_HUMAN_TRANSMEM12	462	531	462	482
GABR1_HUMAN_TRANSMEM1	592	661	592	612
GABR1_HUMAN_TRANSMEM2	632	701	632	652
GABR1_HUMAN_TRANSMEM3	668	737	668	688
GABR1_HUMAN_TRANSMEM4	711	780	711	731
GABR1_HUMAN_TRANSMEM5	769	838	769	789
GABR1_HUMAN_TRANSMEM6	805	874	805	825
GABR1_HUMAN_TRANSMEM7	834	903	834	854
GABR2_HUMAN_TRANSMEM1	484	553	484	504
GABR2_HUMAN_TRANSMEM2	523	592	523	543
GABR2_HUMAN_TRANSMEM3	552	621	552	572
GABR2_HUMAN_TRANSMEM4	598	667	598	618
GABR2_HUMAN_TRANSMEM5	655	724	655	675
GABR2_HUMAN_TRANSMEM6	692	761	692	712
GABR2_HUMAN_TRANSMEM7	721	790	721	741
GAFA1_HUMAN_TRANSMEM1	7	76	7	26
GAK1B_HUMAN_TRANSMEM1	38	107	38	55
GALR1_HUMAN_TRANSMEM1	37	106	37	57
GALR1_HUMAN_TRANSMEM2	71	140	71	91
GALR1_HUMAN_TRANSMEM3	110	179	110	131
GALR1_HUMAN_TRANSMEM4	152	221	152	172
GALR1_HUMAN_TRANSMEM5	201	270	201	221
GALR1_HUMAN_TRANSMEM6	249	318	249	269
GALR1_HUMAN_TRANSMEM7	272	341	272	292
GALR2_HUMAN_TRANSMEM1	29	98	29	49
GALR2_HUMAN_TRANSMEM2	61	130	61	81
GALR2_HUMAN_TRANSMEM3	100	169	100	121
GALR2_HUMAN_TRANSMEM4	142	211	142	162
GALR2_HUMAN_TRANSMEM5	188	257	188	208
GALR2_HUMAN_TRANSMEM6	238	307	238	258
GALR2_HUMAN_TRANSMEM7	261	330	261	281
GALR3_HUMAN_TRANSMEM1	21	90	21	41
GALR3_HUMAN_TRANSMEM2	58	127	58	78
GALR3_HUMAN_TRANSMEM3	97	166	97	118
GALR3_HUMAN_TRANSMEM4	139	208	139	159
GALR3_HUMAN_TRANSMEM5	185	254	185	205
GALR3_HUMAN_TRANSMEM6	237	306	237	257
GALR3_HUMAN_TRANSMEM7	260	329	260	280
GALT1_HUMAN_TRANSMEM1	9	78	9	28
GALT2_HUMAN_TRANSMEM1	7	76	7	24
GALT3_HUMAN_TRANSMEM1	20	89	20	37
GALT4_HUMAN_TRANSMEM1	13	82	13	35
GALT5_HUMAN_TRANSMEM1	13	82	13	35
GALT6_HUMAN_TRANSMEM1	9	78	9	28
GALT7_HUMAN_TRANSMEM1	7	76	7	29
GALT8_HUMAN_TRANSMEM1	7	76	7	29
GALT9_HUMAN_TRANSMEM1	7	76	7	29
GAPT_HUMAN_TRANSMEM1	11	80	11	31
GASR_HUMAN_TRANSMEM1	58	127	58	79
GASR_HUMAN_TRANSMEM2	88	157	88	109
GASR_HUMAN_TRANSMEM3	132	201	132	150
GASR_HUMAN_TRANSMEM4	171	240	171	189
GASR_HUMAN_TRANSMEM5	220	289	220	242
GASR_HUMAN_TRANSMEM6	334	403	334	355
GASR_HUMAN_TRANSMEM7	374	443	374	394
GBGT1_HUMAN_TRANSMEM1	6	75	6	26
GBRA1_HUMAN_TRANSMEM1	252	321	252	273
GBRA1_HUMAN_TRANSMEM2	279	348	279	300
GBRA1_HUMAN_TRANSMEM3	313	382	313	334
GBRA1_HUMAN_TRANSMEM4	422	491	422	443
GBRA2_HUMAN_TRANSMEM1	252	321	252	273
GBRA2_HUMAN_TRANSMEM2	279	348	279	300
GBRA2_HUMAN_TRANSMEM3	313	382	313	334
GBRA2_HUMAN_TRANSMEM4	420	489	420	441
GBRA3_HUMAN_TRANSMEM1	277	346	277	298
GBRA3_HUMAN_TRANSMEM2	304	373	304	325
GBRA3_HUMAN_TRANSMEM3	338	407	338	359
GBRA3_HUMAN_TRANSMEM4	458	527	458	479
GBRA4_HUMAN_TRANSMEM1	259	328	259	280
GBRA4_HUMAN_TRANSMEM2	285	354	285	306
GBRA4_HUMAN_TRANSMEM3	318	387	318	340
GBRA4_HUMAN_TRANSMEM4	524	593	524	543
GBRA5_HUMAN_TRANSMEM1	260	329	260	281
GBRA5_HUMAN_TRANSMEM2	286	355	286	307
GBRA5_HUMAN_TRANSMEM3	319	388	319	341
GBRA5_HUMAN_TRANSMEM4	428	497	428	449
GBRA6_HUMAN_TRANSMEM1	243	312	243	264
GBRA6_HUMAN_TRANSMEM2	269	338	269	290
GBRA6_HUMAN_TRANSMEM3	301	370	301	324
GBRA6_HUMAN_TRANSMEM4	420	489	420	441
GBRB1_HUMAN_TRANSMEM1	246	315	246	267
GBRB1_HUMAN_TRANSMEM2	271	340	271	293
GBRB1_HUMAN_TRANSMEM3	305	374	305	327
GBRB1_HUMAN_TRANSMEM4	452	521	452	473
GBRB2_HUMAN_TRANSMEM1	245	314	245	266
GBRB2_HUMAN_TRANSMEM2	270	339	270	292
GBRB2_HUMAN_TRANSMEM3	304	373	304	326
GBRB2_HUMAN_TRANSMEM4	490	559	490	511
GBRB3_HUMAN_TRANSMEM1	246	315	246	267
GBRB3_HUMAN_TRANSMEM2	271	340	271	293
GBRB3_HUMAN_TRANSMEM3	305	374	305	327
GBRB3_HUMAN_TRANSMEM4	451	520	451	472
GBRD_HUMAN_TRANSMEM1	249	318	249	271
GBRD_HUMAN_TRANSMEM2	275	344	275	297
GBRD_HUMAN_TRANSMEM3	309	378	309	331
GBRD_HUMAN_TRANSMEM4	430	499	430	452
GBRE_HUMAN_TRANSMEM1	254	323	254	274
GBRE_HUMAN_TRANSMEM2	281	350	281	301
GBRE_HUMAN_TRANSMEM3	344	413	344	364
GBRE_HUMAN_TRANSMEM4	486	555	486	506
GBRG1_HUMAN_TRANSMEM1	273	342	273	294
GBRG1_HUMAN_TRANSMEM2	299	368	299	320
GBRG1_HUMAN_TRANSMEM3	332	401	332	354
GBRG1_HUMAN_TRANSMEM4	445	514	445	465
GBRG2_HUMAN_TRANSMEM1	274	343	274	296
GBRG2_HUMAN_TRANSMEM2	300	369	300	322
GBRG2_HUMAN_TRANSMEM3	334	403	334	356
GBRG2_HUMAN_TRANSMEM4	444	513	444	466
GBRG3_HUMAN_TRANSMEM1	255	324	255	277
GBRG3_HUMAN_TRANSMEM2	281	350	281	303
GBRG3_HUMAN_TRANSMEM3	315	384	315	337
GBRG3_HUMAN_TRANSMEM4	444	513	444	467
GBRP_HUMAN_TRANSMEM1	243	312	243	266
GBRP_HUMAN_TRANSMEM2	270	339	270	292
GBRP_HUMAN_TRANSMEM3	305	374	305	327
GBRP_HUMAN_TRANSMEM4	417	486	417	438
GBRR1_HUMAN_TRANSMEM1	282	351	282	305
GBRR1_HUMAN_TRANSMEM2	309	378	309	331
GBRR1_HUMAN_TRANSMEM3	343	412	343	365
GBRR1_HUMAN_TRANSMEM4	458	527	458	479
GBRR2_HUMAN_TRANSMEM1	261	330	261	281
GBRR2_HUMAN_TRANSMEM2	294	363	294	314
GBRR2_HUMAN_TRANSMEM3	326	395	326	346
GBRR2_HUMAN_TRANSMEM4	444	513	444	464
GBRR3_HUMAN_TRANSMEM1	267	336	267	287
GBRR3_HUMAN_TRANSMEM2	300	369	300	320
GBRR3_HUMAN_TRANSMEM3	332	401	332	352
GBRR3_HUMAN_TRANSMEM4	447	516	447	467
GBRT_HUMAN_TRANSMEM1	269	338	269	289
GBRT_HUMAN_TRANSMEM2	327	396	327	347
GBRT_HUMAN_TRANSMEM3	612	681	612	632
GCNT1_HUMAN_TRANSMEM1	10	79	10	32
GCNT3_HUMAN_TRANSMEM1	7	76	7	26
GCNT4_HUMAN_TRANSMEM1	14	83	14	34
GCNT7_HUMAN_TRANSMEM1	9	78	9	25
GDAP1_HUMAN_TRANSMEM1	292	361	292	312
GDAP1_HUMAN_TRANSMEM2	320	389	320	340
GDC_HUMAN_TRANSMEM1	37	106	37	57
GDC_HUMAN_TRANSMEM2	88	157	88	108
GDC_HUMAN_TRANSMEM3	134	203	134	154
GDC_HUMAN_TRANSMEM4	191	260	191	211
GDC_HUMAN_TRANSMEM5	244	313	244	264
GDC_HUMAN_TRANSMEM6	299	368	299	319
GDE1_HUMAN_TRANSMEM1	4	73	4	24
GDE1_HUMAN_TRANSMEM2	248	317	248	268
GDPD1_HUMAN_TRANSMEM1	4	73	4	24
GDPD1_HUMAN_TRANSMEM2	196	265	196	216
GDPD2_HUMAN_TRANSMEM1	39	108	39	59
GDPD2_HUMAN_TRANSMEM2	86	155	86	106
GDPD2_HUMAN_TRANSMEM3	122	191	122	142
GDPD2_HUMAN_TRANSMEM4	155	224	155	175
GDPD2_HUMAN_TRANSMEM5	189	258	189	209
GDPD2_HUMAN_TRANSMEM6	491	560	491	511
GDPD3_HUMAN_TRANSMEM1	3	72	3	23
GDPD3_HUMAN_TRANSMEM2	199	268	199	221
GDPD4_HUMAN_TRANSMEM1	18	87	18	38
GDPD4_HUMAN_TRANSMEM2	40	109	40	60
GDPD4_HUMAN_TRANSMEM3	70	139	70	90
GDPD4_HUMAN_TRANSMEM4	110	179	110	130
GDPD4_HUMAN_TRANSMEM5	163	232	163	183
GDPD4_HUMAN_TRANSMEM6	469	538	469	489
GDPD5_HUMAN_TRANSMEM1	43	112	43	63
GDPD5_HUMAN_TRANSMEM2	90	159	90	110
GDPD5_HUMAN_TRANSMEM3	126	195	126	146
GDPD5_HUMAN_TRANSMEM4	161	230	161	181
GDPD5_HUMAN_TRANSMEM5	193	262	193	213
GDPD5_HUMAN_TRANSMEM6	497	566	497	517
GET1_HUMAN_TRANSMEM1	9	78	9	29
GET1_HUMAN_TRANSMEM2	100	169	100	120
GET1_HUMAN_TRANSMEM3	149	218	149	169
GFRAL_HUMAN_TRANSMEM1	352	421	352	371
GFY_HUMAN_TRANSMEM1	410	479	410	430
GGT1_HUMAN_TRANSMEM1	5	74	5	26
GGT3_HUMAN_TRANSMEM1	5	74	5	26
GGT5_HUMAN_TRANSMEM1	9	78	9	29
GGT6_HUMAN_TRANSMEM1	55	124	55	75
GGT7_HUMAN_TRANSMEM1	107	176	107	127
GGTA1_HUMAN_TRANSMEM1	7	76	7	27
GHC1_HUMAN_TRANSMEM1	12	81	12	32
GHC1_HUMAN_TRANSMEM2	62	131	62	82
GHC1_HUMAN_TRANSMEM3	107	176	107	127
GHC1_HUMAN_TRANSMEM4	189	258	189	209
GHC1_HUMAN_TRANSMEM5	223	292	223	243
GHC1_HUMAN_TRANSMEM6	292	361	292	312
GHC2_HUMAN_TRANSMEM1	12	81	12	32
GHC2_HUMAN_TRANSMEM2	61	130	61	81
GHC2_HUMAN_TRANSMEM3	106	175	106	126
GHC2_HUMAN_TRANSMEM4	185	254	185	205
GHC2_HUMAN_TRANSMEM5	225	294	225	245
GHC2_HUMAN_TRANSMEM6	288	357	288	308
GHITM_HUMAN_TRANSMEM1	83	152	83	103
GHITM_HUMAN_TRANSMEM2	126	195	126	146
GHITM_HUMAN_TRANSMEM3	160	229	160	180
GHITM_HUMAN_TRANSMEM4	191	260	191	211
GHITM_HUMAN_TRANSMEM5	214	283	214	234
GHITM_HUMAN_TRANSMEM6	245	314	245	265
GHITM_HUMAN_TRANSMEM7	272	341	272	292
GHRHR_HUMAN_TRANSMEM1	133	202	133	152
GHRHR_HUMAN_TRANSMEM2	163	232	163	181
GHRHR_HUMAN_TRANSMEM3	205	274	205	227
GHRHR_HUMAN_TRANSMEM4	241	310	241	262
GHRHR_HUMAN_TRANSMEM5	281	350	281	304
GHRHR_HUMAN_TRANSMEM6	330	399	330	348
GHRHR_HUMAN_TRANSMEM7	362	431	362	381
GHR_HUMAN_TRANSMEM1	265	334	265	288
GHSR_HUMAN_TRANSMEM1	41	110	41	66
GHSR_HUMAN_TRANSMEM2	73	142	73	96
GHSR_HUMAN_TRANSMEM3	118	187	118	139
GHSR_HUMAN_TRANSMEM4	163	232	163	183
GHSR_HUMAN_TRANSMEM5	212	281	212	235
GHSR_HUMAN_TRANSMEM6	264	333	264	285
GHSR_HUMAN_TRANSMEM7	303	372	303	326
GIMA1_HUMAN_TRANSMEM1	273	342	273	292
GIMA5_HUMAN_TRANSMEM1	285	354	285	305
GINM1_HUMAN_TRANSMEM1	269	338	269	289
GIPR_HUMAN_TRANSMEM1	139	208	139	161
GIPR_HUMAN_TRANSMEM2	170	239	170	189
GIPR_HUMAN_TRANSMEM3	218	287	218	242
GIPR_HUMAN_TRANSMEM4	255	324	255	278
GIPR_HUMAN_TRANSMEM5	294	363	294	319
GIPR_HUMAN_TRANSMEM6	342	411	342	362
GIPR_HUMAN_TRANSMEM7	378	447	378	398
GL6D1_HUMAN_TRANSMEM1	7	76	7	23
GL8D1_HUMAN_TRANSMEM1	8	77	8	28
GL8D2_HUMAN_TRANSMEM1	7	76	7	24
GLCE_HUMAN_TRANSMEM1	12	81	12	28
GLDN_HUMAN_TRANSMEM1	18	87	18	39
GLIP1_HUMAN_TRANSMEM1	233	302	233	255
GLMP_HUMAN_TRANSMEM1	373	442	373	393
GLP1R_HUMAN_TRANSMEM1	140	209	140	164
GLP1R_HUMAN_TRANSMEM2	176	245	176	201
GLP1R_HUMAN_TRANSMEM3	228	297	228	251
GLP1R_HUMAN_TRANSMEM4	266	335	266	290
GLP1R_HUMAN_TRANSMEM5	306	375	306	328
GLP1R_HUMAN_TRANSMEM6	349	418	349	370
GLP1R_HUMAN_TRANSMEM7	384	453	384	404
GLP2R_HUMAN_TRANSMEM1	174	243	174	198
GLP2R_HUMAN_TRANSMEM2	211	280	211	235
GLP2R_HUMAN_TRANSMEM3	262	331	262	285
GLP2R_HUMAN_TRANSMEM4	300	369	300	321
GLP2R_HUMAN_TRANSMEM5	340	409	340	362
GLP2R_HUMAN_TRANSMEM6	387	456	387	405
GLP2R_HUMAN_TRANSMEM7	418	487	418	438
GLPA_HUMAN_TRANSMEM1	92	161	92	114
GLPB_HUMAN_TRANSMEM1	60	129	60	81
GLPC_HUMAN_TRANSMEM1	58	127	58	81
GLPE_HUMAN_TRANSMEM1	53	122	53	73
GLRA1_HUMAN_TRANSMEM1	251	320	251	272
GLRA1_HUMAN_TRANSMEM2	278	347	278	298
GLRA1_HUMAN_TRANSMEM3	310	379	310	330
GLRA1_HUMAN_TRANSMEM4	426	495	426	446
GLRA2_HUMAN_TRANSMEM1	257	326	257	278
GLRA2_HUMAN_TRANSMEM2	284	353	284	304
GLRA2_HUMAN_TRANSMEM3	316	385	316	336
GLRA2_HUMAN_TRANSMEM4	421	490	421	441
GLRA3_HUMAN_TRANSMEM1	256	325	256	277
GLRA3_HUMAN_TRANSMEM2	283	352	283	303
GLRA3_HUMAN_TRANSMEM3	315	384	315	335
GLRA3_HUMAN_TRANSMEM4	431	500	431	451
GLRB_HUMAN_TRANSMEM1	269	338	269	290
GLRB_HUMAN_TRANSMEM2	296	365	296	316
GLRB_HUMAN_TRANSMEM3	328	397	328	348
GLRB_HUMAN_TRANSMEM4	476	545	476	496
GLR_HUMAN_TRANSMEM1	137	206	137	161
GLR_HUMAN_TRANSMEM2	174	243	174	198
GLR_HUMAN_TRANSMEM3	226	295	226	249
GLR_HUMAN_TRANSMEM4	264	333	264	285
GLR_HUMAN_TRANSMEM5	304	373	304	326
GLR_HUMAN_TRANSMEM6	351	420	351	369
GLR_HUMAN_TRANSMEM7	382	451	382	402
GLT10_HUMAN_TRANSMEM1	12	81	12	31
GLT11_HUMAN_TRANSMEM1	7	76	7	29
GLT12_HUMAN_TRANSMEM1	20	89	20	37
GLT13_HUMAN_TRANSMEM1	5	74	5	27
GLT14_HUMAN_TRANSMEM1	7	76	7	26
GLT15_HUMAN_TRANSMEM1	12	81	12	34
GLT16_HUMAN_TRANSMEM1	7	76	7	26
GLT17_HUMAN_TRANSMEM1	7	76	7	27
GLT18_HUMAN_TRANSMEM1	13	82	13	35
GLTL5_HUMAN_TRANSMEM1	5	74	5	27
GLTL6_HUMAN_TRANSMEM1	8	77	8	28
GLUT4_HUMAN_TRANSMEM1	25	94	25	45
GLUT4_HUMAN_TRANSMEM2	82	151	82	102
GLUT4_HUMAN_TRANSMEM3	112	181	112	132
GLUT4_HUMAN_TRANSMEM4	143	212	143	163
GLUT4_HUMAN_TRANSMEM5	172	241	172	192
GLUT4_HUMAN_TRANSMEM6	202	271	202	222
GLUT4_HUMAN_TRANSMEM7	288	357	288	308
GLUT4_HUMAN_TRANSMEM8	324	393	324	344
GLUT4_HUMAN_TRANSMEM9	354	423	354	374
GLUT4_HUMAN_TRANSMEM10	385	454	385	405
GLUT4_HUMAN_TRANSMEM11	418	487	418	438
GLUT4_HUMAN_TRANSMEM12	446	515	446	466
GNPTA_HUMAN_TRANSMEM1	22	91	22	42
GNPTA_HUMAN_TRANSMEM2	1215	1284	1215	1235
GNRHR_HUMAN_TRANSMEM1	39	108	39	58
GNRHR_HUMAN_TRANSMEM2	78	147	78	97
GNRHR_HUMAN_TRANSMEM3	116	185	116	137
GNRHR_HUMAN_TRANSMEM4	165	234	165	184
GNRHR_HUMAN_TRANSMEM5	213	282	213	232
GNRHR_HUMAN_TRANSMEM6	282	351	282	300
GNRHR_HUMAN_TRANSMEM7	307	376	307	326
GNRR2_HUMAN_TRANSMEM1	29	98	29	49
GNRR2_HUMAN_TRANSMEM2	68	137	68	88
GNRR2_HUMAN_TRANSMEM3	116	185	116	136
GNRR2_HUMAN_TRANSMEM4	178	247	178	198
GNRR2_HUMAN_TRANSMEM5	217	286	217	237
GNT2A_HUMAN_TRANSMEM1	8	77	8	23
GOGA5_HUMAN_TRANSMEM1	699	768	699	719
GOGB1_HUMAN_TRANSMEM1	3236	3305	3236	3256
GOLI4_HUMAN_TRANSMEM1	13	82	13	33
GOLI_HUMAN_TRANSMEM1	195	264	195	217
GOLM1_HUMAN_TRANSMEM1	13	82	13	35
GOLM2_HUMAN_TRANSMEM1	15	84	15	35
GOSR1_HUMAN_TRANSMEM1	230	299	230	250
GOSR2_HUMAN_TRANSMEM1	191	260	191	211
GOT1A_HUMAN_TRANSMEM1	10	79	10	30
GOT1A_HUMAN_TRANSMEM2	32	101	32	52
GOT1A_HUMAN_TRANSMEM3	69	138	69	89
GOT1A_HUMAN_TRANSMEM4	101	170	101	121
GOT1B_HUMAN_TRANSMEM1	10	79	10	30
GOT1B_HUMAN_TRANSMEM2	33	102	33	53
GOT1B_HUMAN_TRANSMEM3	69	138	69	89
