	ID	GENE	ACC	Name	TOPO	Start	End	Transmembrane	SIGNALp	Total_MUT	Uniprot_MUT	ClinVar_MUT	COSMIC_MUT	N-terminus
1879	BTC_HUMAN	BTC	P35070	BTC_HUMAN_TOPO_DOM2	TOPO_DOM2	140	178	TM	1	0	0	0	0	Cytoplasmic
1880	BTLA_HUMAN	BTLA	Q7Z6A9	BTLA_HUMAN_TOPO_DOM1	TOPO_DOM1	31	157	TM	1	0	0	0	0	Extracellular
1881	BTLA_HUMAN	BTLA	Q7Z6A9	BTLA_HUMAN_TOPO_DOM2	TOPO_DOM2	179	289	TM	1	0	0	0	0	Cytoplasmic
1882	BTNL2_HUMAN	BTNL2	Q9UIR0	BTNL2_HUMAN_TOPO_DOM1	TOPO_DOM1	1	6	TM	0	0	0	0	0	Cytoplasmic
1883	BTNL2_HUMAN	BTNL2	Q9UIR0	BTNL2_HUMAN_TOPO_DOM2	TOPO_DOM2	24	455	TM	0	1	0	0	1	Extracellular
1884	BTNL3_HUMAN	BTNL3	Q6UXE8	BTNL3_HUMAN_TOPO_DOM1	TOPO_DOM1	18	237	TM	1	0	0	0	0	Extracellular
1885	BTNL3_HUMAN	BTNL3	Q6UXE8	BTNL3_HUMAN_TOPO_DOM2	TOPO_DOM2	259	466	TM	1	2	0	0	2	Cytoplasmic
1886	BTNL8_HUMAN	BTNL8	Q6UX41	BTNL8_HUMAN_TOPO_DOM1	TOPO_DOM1	18	238	TM	1	0	0	0	0	Extracellular
1887	BTNL8_HUMAN	BTNL8	Q6UX41	BTNL8_HUMAN_TOPO_DOM2	TOPO_DOM2	260	500	TM	1	0	0	0	0	Cytoplasmic
1888	BTNL9_HUMAN	BTNL9	Q6UXG8	BTNL9_HUMAN_TOPO_DOM1	TOPO_DOM1	35	256	TM	1	0	0	0	0	Extracellular
1889	BTNL9_HUMAN	BTNL9	Q6UXG8	BTNL9_HUMAN_TOPO_DOM2	TOPO_DOM2	278	535	TM	1	0	0	0	0	Cytoplasmic
1890	BTNLA_HUMAN	BTNL10	A8MVZ5	BTNLA_HUMAN_TOPO_DOM1	TOPO_DOM1	27	254	TM	1	0	0	0	0	Extracellular
1891	BTNLA_HUMAN	BTNL10	A8MVZ5	BTNLA_HUMAN_TOPO_DOM2	TOPO_DOM2	276	291	TM	1	0	0	0	0	Cytoplasmic
1892	BWNIN_HUMAN	BRAWNIN	Q69YU5	BWNIN_HUMAN_TOPO_DOM1	TOPO_DOM1	26	71	TM	0	0	0	0	0	Other
1893	C163A_HUMAN	CD163	Q86VB7	C163A_HUMAN_TOPO_DOM1	TOPO_DOM1	42	1050	TM	1	14	0	0	14	Extracellular
1894	C163A_HUMAN	CD163	Q86VB7	C163A_HUMAN_TOPO_DOM2	TOPO_DOM2	1072	1156	TM	1	0	0	0	0	Cytoplasmic
1895	C163B_HUMAN	CD163L1	Q9NR16	C163B_HUMAN_TOPO_DOM1	TOPO_DOM1	41	1359	TM	1	6	0	0	6	Extracellular
1896	C163B_HUMAN	CD163L1	Q9NR16	C163B_HUMAN_TOPO_DOM2	TOPO_DOM2	1381	1453	TM	1	0	0	0	0	Cytoplasmic
1897	C16L2_HUMAN	CD164L2	Q6UWJ8	C16L2_HUMAN_TOPO_DOM1	TOPO_DOM1	30	141	TM	1	1	0	0	1	Extracellular
1898	C16L2_HUMAN	CD164L2	Q6UWJ8	C16L2_HUMAN_TOPO_DOM2	TOPO_DOM2	163	174	TM	1	0	0	0	0	Cytoplasmic
1899	C1C1L_HUMAN	C1GALT1C1L	P0DN25	C1C1L_HUMAN_TOPO_DOM1	TOPO_DOM1	1	8	TM	0	0	0	0	0	Cytoplasmic
1900	C1C1L_HUMAN	C1GALT1C1L	P0DN25	C1C1L_HUMAN_TOPO_DOM2	TOPO_DOM2	30	315	TM	0	0	0	0	0	Lumenal
1901	C1GLC_HUMAN	C1GALT1C1	Q96EU7	C1GLC_HUMAN_TOPO_DOM1	TOPO_DOM1	1	6	TM	0	0	0	0	0	Cytoplasmic
1902	C1GLC_HUMAN	C1GALT1C1	Q96EU7	C1GLC_HUMAN_TOPO_DOM2	TOPO_DOM2	27	318	TM	0	5	2	0	3	Lumenal
1903	C1GLT_HUMAN	C1GALT1	Q9NS00	C1GLT_HUMAN_TOPO_DOM1	TOPO_DOM1	1	6	TM	0	0	0	0	0	Cytoplasmic
1904	C1GLT_HUMAN	C1GALT1	Q9NS00	C1GLT_HUMAN_TOPO_DOM2	TOPO_DOM2	30	363	TM	0	1	0	0	1	Lumenal
1905	C1QR1_HUMAN	CD93	Q9NPY3	C1QR1_HUMAN_TOPO_DOM1	TOPO_DOM1	24	580	TM	1	3	0	0	3	Extracellular
1906	C1QR1_HUMAN	CD93	Q9NPY3	C1QR1_HUMAN_TOPO_DOM2	TOPO_DOM2	602	652	TM	1	1	0	0	1	Cytoplasmic
1907	C2C2L_HUMAN	C2CD2L	O14523	C2C2L_HUMAN_TOPO_DOM1	TOPO_DOM1	1	9	TM	0	0	0	0	0	Lumenal
1908	C2C2L_HUMAN	C2CD2L	O14523	C2C2L_HUMAN_TOPO_DOM2	TOPO_DOM2	31	706	TM	0	7	0	0	7	Cytoplasmic
1909	C3AR_HUMAN	C3AR1	Q16581	C3AR_HUMAN_TOPO_DOM1	TOPO_DOM1	1	23	TM	0	0	0	0	0	Extracellular
1910	C3AR_HUMAN	C3AR1	Q16581	C3AR_HUMAN_TOPO_DOM2	TOPO_DOM2	47	57	TM	0	0	0	0	0	Cytoplasmic
1911	C3AR_HUMAN	C3AR1	Q16581	C3AR_HUMAN_TOPO_DOM3	TOPO_DOM3	81	96	TM	0	0	0	0	0	Extracellular
1912	C3AR_HUMAN	C3AR1	Q16581	C3AR_HUMAN_TOPO_DOM4	TOPO_DOM4	119	139	TM	0	2	0	0	2	Cytoplasmic
1913	C3AR_HUMAN	C3AR1	Q16581	C3AR_HUMAN_TOPO_DOM5	TOPO_DOM5	161	340	TM	0	0	0	0	0	Extracellular
1914	C3AR_HUMAN	C3AR1	Q16581	C3AR_HUMAN_TOPO_DOM6	TOPO_DOM6	361	377	TM	0	0	0	0	0	Cytoplasmic
1915	C3AR_HUMAN	C3AR1	Q16581	C3AR_HUMAN_TOPO_DOM7	TOPO_DOM7	401	417	TM	0	0	0	0	0	Extracellular
1916	C3AR_HUMAN	C3AR1	Q16581	C3AR_HUMAN_TOPO_DOM8	TOPO_DOM8	439	482	TM	0	1	0	0	1	Cytoplasmic
1917	C560_HUMAN	SDHC	Q99643	C560_HUMAN_TOPO_DOM1	TOPO_DOM1	30	62	TM	0	0	0	0	0	Other
1918	C560_HUMAN	SDHC	Q99643	C560_HUMAN_TOPO_DOM2	TOPO_DOM2	93	112	TM	0	0	0	0	0	Other
1919	C560_HUMAN	SDHC	Q99643	C560_HUMAN_TOPO_DOM3	TOPO_DOM3	138	144	TM	0	0	0	0	0	Other
1920	C560_HUMAN	SDHC	Q99643	C560_HUMAN_TOPO_DOM4	TOPO_DOM4	167	169	TM	0	0	0	0	0	Other
1921	C56D1_HUMAN	CYB561D1	Q8N8Q1	C56D1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	24	TM	0	0	0	0	0	Cytoplasmic
1922	C56D1_HUMAN	CYB561D1	Q8N8Q1	C56D1_HUMAN_TOPO_DOM2	TOPO_DOM2	215	229	TM	0	0	0	0	0	Cytoplasmic
1923	C5AR1_HUMAN	C5AR1	P21730	C5AR1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	37	TM	0	0	0	0	0	Extracellular
1924	C5AR1_HUMAN	C5AR1	P21730	C5AR1_HUMAN_TOPO_DOM2	TOPO_DOM2	65	69	TM	0	0	0	0	0	Cytoplasmic
1925	C5AR1_HUMAN	C5AR1	P21730	C5AR1_HUMAN_TOPO_DOM3	TOPO_DOM3	94	110	TM	0	0	0	0	0	Extracellular
1926	C5AR1_HUMAN	C5AR1	P21730	C5AR1_HUMAN_TOPO_DOM4	TOPO_DOM4	133	153	TM	0	1	0	0	1	Cytoplasmic
1927	C5AR1_HUMAN	C5AR1	P21730	C5AR1_HUMAN_TOPO_DOM5	TOPO_DOM5	175	200	TM	0	0	0	0	0	Extracellular
1928	C5AR1_HUMAN	C5AR1	P21730	C5AR1_HUMAN_TOPO_DOM6	TOPO_DOM6	227	242	TM	0	0	0	0	0	Cytoplasmic
1929	C5AR1_HUMAN	C5AR1	P21730	C5AR1_HUMAN_TOPO_DOM7	TOPO_DOM7	266	282	TM	0	0	0	0	0	Extracellular
1930	C5AR1_HUMAN	C5AR1	P21730	C5AR1_HUMAN_TOPO_DOM8	TOPO_DOM8	304	350	TM	0	0	0	0	0	Cytoplasmic
1931	C5AR2_HUMAN	C5AR2	Q9P296	C5AR2_HUMAN_TOPO_DOM1	TOPO_DOM1	1	38	TM	0	0	0	0	0	Extracellular
1932	C5AR2_HUMAN	C5AR2	Q9P296	C5AR2_HUMAN_TOPO_DOM2	TOPO_DOM2	62	72	TM	0	0	0	0	0	Cytoplasmic
1933	C5AR2_HUMAN	C5AR2	Q9P296	C5AR2_HUMAN_TOPO_DOM3	TOPO_DOM3	96	114	TM	0	0	0	0	0	Extracellular
1934	C5AR2_HUMAN	C5AR2	Q9P296	C5AR2_HUMAN_TOPO_DOM4	TOPO_DOM4	138	149	TM	0	0	0	0	0	Cytoplasmic
1935	C5AR2_HUMAN	C5AR2	Q9P296	C5AR2_HUMAN_TOPO_DOM5	TOPO_DOM5	173	202	TM	0	0	0	0	0	Extracellular
1936	C5AR2_HUMAN	C5AR2	Q9P296	C5AR2_HUMAN_TOPO_DOM6	TOPO_DOM6	226	237	TM	0	0	0	0	0	Cytoplasmic
1937	C5AR2_HUMAN	C5AR2	Q9P296	C5AR2_HUMAN_TOPO_DOM7	TOPO_DOM7	261	274	TM	0	0	0	0	0	Extracellular
1938	C5AR2_HUMAN	C5AR2	Q9P296	C5AR2_HUMAN_TOPO_DOM8	TOPO_DOM8	295	337	TM	0	0	0	0	0	Cytoplasmic
1939	C99L2_HUMAN	CD99L2	Q8TCZ2	C99L2_HUMAN_TOPO_DOM1	TOPO_DOM1	26	185	TM	1	1	0	0	1	Extracellular
1940	C99L2_HUMAN	CD99L2	Q8TCZ2	C99L2_HUMAN_TOPO_DOM2	TOPO_DOM2	207	262	TM	1	1	0	0	1	Cytoplasmic
1941	CA210_HUMAN	C1orf210	Q8IVY1	CA210_HUMAN_TOPO_DOM1	TOPO_DOM1	1	29	TM	0	0	0	0	0	Extracellular
1942	CA210_HUMAN	C1orf210	Q8IVY1	CA210_HUMAN_TOPO_DOM2	TOPO_DOM2	51	113	TM	0	1	0	0	1	Cytoplasmic
1943	CA2D1_HUMAN	CACNA2D1	P54289	CA2D1_HUMAN_TOPO_DOM1	TOPO_DOM1	25	1073	TM	1	22	0	0	22	Extracellular
1944	CA2D1_HUMAN	CACNA2D1	P54289	CA2D1_HUMAN_TOPO_DOM2	TOPO_DOM2	1095	1103	TM	1	0	0	0	0	Cytoplasmic
1945	CA2D2_HUMAN	CACNA2D2	Q9NY47	CA2D2_HUMAN_TOPO_DOM1	TOPO_DOM1	19	1113	TM	1	15	3	4	8	Extracellular
1946	CA2D2_HUMAN	CACNA2D2	Q9NY47	CA2D2_HUMAN_TOPO_DOM2	TOPO_DOM2	1135	1150	TM	1	0	0	0	0	Cytoplasmic
1947	CA2D3_HUMAN	CACNA2D3	Q8IZS8	CA2D3_HUMAN_TOPO_DOM1	TOPO_DOM1	29	1068	TM	1	26	0	0	26	Extracellular
1948	CA2D3_HUMAN	CACNA2D3	Q8IZS8	CA2D3_HUMAN_TOPO_DOM2	TOPO_DOM2	1090	1091	TM	1	0	0	0	0	Cytoplasmic
1949	CA2D4_HUMAN	CACNA2D4	Q7Z3S7	CA2D4_HUMAN_TOPO_DOM1	TOPO_DOM1	20	1115	TM	1	14	0	0	14	Extracellular
1950	CA2D4_HUMAN	CACNA2D4	Q7Z3S7	CA2D4_HUMAN_TOPO_DOM2	TOPO_DOM2	1137	1137	TM	1	0	0	0	0	Cytoplasmic
1951	CABP7_HUMAN	CABP7	Q86V35	CABP7_HUMAN_TOPO_DOM1	TOPO_DOM1	1	188	TM	0	4	0	0	4	Cytoplasmic
1952	CABP7_HUMAN	CABP7	Q86V35	CABP7_HUMAN_TOPO_DOM2	TOPO_DOM2	210	215	TM	0	0	0	0	0	Extracellular
1953	CABP8_HUMAN	CALN1	Q9BXU9	CABP8_HUMAN_TOPO_DOM1	TOPO_DOM1	1	192	TM	0	13	0	0	13	Cytoplasmic
1954	CABP8_HUMAN	CALN1	Q9BXU9	CABP8_HUMAN_TOPO_DOM2	TOPO_DOM2	214	219	TM	0	0	0	0	0	Extracellular
1955	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM1	TOPO_DOM1	1	98	TM	0	1	0	0	1	Cytoplasmic
1956	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM2	TOPO_DOM2	118	135	TM	0	0	0	0	0	Extracellular
1957	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM3	TOPO_DOM3	156	167	TM	0	0	0	0	0	Cytoplasmic
1958	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM4	TOPO_DOM4	186	190	TM	0	0	0	0	0	Extracellular
1959	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM5	TOPO_DOM5	210	228	TM	0	2	1	2	0	Cytoplasmic
1960	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM6	TOPO_DOM6	249	335	TM	0	7	4	5	2	Extracellular
1961	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM7	TOPO_DOM7	361	486	TM	0	6	3	0	3	Cytoplasmic
1962	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM8	TOPO_DOM8	506	520	TM	0	1	0	0	1	Extracellular
1963	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM9	TOPO_DOM9	541	548	TM	0	0	0	0	0	Cytoplasmic
1964	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM10	TOPO_DOM10	568	577	TM	0	0	0	0	0	Extracellular
1965	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM11	TOPO_DOM11	597	615	TM	0	3	0	3	0	Cytoplasmic
1966	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM12	TOPO_DOM12	636	688	TM	0	8	2	2	5	Extracellular
1967	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM13	TOPO_DOM13	714	1241	TM	0	11	3	3	6	Cytoplasmic
1968	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM14	TOPO_DOM14	1261	1276	TM	0	0	0	0	0	Extracellular
1969	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM15	TOPO_DOM15	1297	1308	TM	0	0	0	0	0	Cytoplasmic
1970	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM16	TOPO_DOM16	1328	1338	TM	0	2	2	0	0	Extracellular
1971	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM17	TOPO_DOM17	1358	1376	TM	0	3	0	3	0	Cytoplasmic
1972	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM18	TOPO_DOM18	1397	1483	TM	0	5	4	3	0	Extracellular
1973	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM19	TOPO_DOM19	1509	1563	TM	0	1	0	1	0	Cytoplasmic
1974	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM20	TOPO_DOM20	1593	1597	TM	0	0	0	0	0	Extracellular
1975	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM21	TOPO_DOM21	1618	1625	TM	0	0	0	0	0	Cytoplasmic
1976	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM22	TOPO_DOM22	1645	1651	TM	0	0	0	0	0	Extracellular
1977	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM23	TOPO_DOM23	1671	1689	TM	0	3	2	1	0	Cytoplasmic
1978	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM24	TOPO_DOM24	1710	1781	TM	0	4	2	3	0	Extracellular
1979	CAC1A_HUMAN	CACNA1A	O00555	CAC1A_HUMAN_TOPO_DOM25	TOPO_DOM25	1807	2506	TM	0	6	3	1	3	Cytoplasmic
1980	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM1	TOPO_DOM1	1	95	TM	0	2	0	0	2	Cytoplasmic
1981	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM2	TOPO_DOM2	115	132	TM	0	0	0	0	0	Extracellular
1982	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM3	TOPO_DOM3	153	163	TM	0	1	0	0	1	Cytoplasmic
1983	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM4	TOPO_DOM4	184	187	TM	0	1	0	0	1	Extracellular
1984	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM5	TOPO_DOM5	207	225	TM	0	0	0	0	0	Cytoplasmic
1985	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM6	TOPO_DOM6	246	331	TM	0	1	0	0	1	Extracellular
1986	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM7	TOPO_DOM7	357	482	TM	0	4	0	0	4	Cytoplasmic
1987	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM8	TOPO_DOM8	502	516	TM	0	0	0	0	0	Extracellular
1988	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM9	TOPO_DOM9	537	544	TM	0	0	0	0	0	Cytoplasmic
1989	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM10	TOPO_DOM10	563	573	TM	0	0	0	0	0	Extracellular
1990	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM11	TOPO_DOM11	593	611	TM	0	0	0	0	0	Cytoplasmic
1991	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM12	TOPO_DOM12	632	684	TM	0	3	0	0	3	Extracellular
1992	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM13	TOPO_DOM13	710	1151	TM	0	3	0	0	3	Cytoplasmic
1993	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM14	TOPO_DOM14	1170	1185	TM	0	0	0	0	0	Extracellular
1994	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM15	TOPO_DOM15	1206	1217	TM	0	0	0	0	0	Cytoplasmic
1995	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM16	TOPO_DOM16	1237	1246	TM	0	0	0	0	0	Extracellular
1996	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM17	TOPO_DOM17	1266	1284	TM	0	0	0	0	0	Cytoplasmic
1997	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM18	TOPO_DOM18	1305	1391	TM	0	0	0	0	0	Extracellular
1998	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM19	TOPO_DOM19	1417	1471	TM	0	0	0	0	0	Cytoplasmic
1999	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM20	TOPO_DOM20	1491	1505	TM	0	0	0	0	0	Extracellular
2000	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM21	TOPO_DOM21	1526	1533	TM	0	0	0	0	0	Cytoplasmic
2001	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM22	TOPO_DOM22	1553	1563	TM	0	1	0	0	1	Extracellular
2002	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM23	TOPO_DOM23	1583	1601	TM	0	0	0	0	0	Cytoplasmic
2003	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM24	TOPO_DOM24	1622	1683	TM	0	0	0	0	0	Extracellular
2004	CAC1B_HUMAN	CACNA1B	Q00975	CAC1B_HUMAN_TOPO_DOM25	TOPO_DOM25	1709	2339	TM	0	14	0	0	14	Cytoplasmic
2005	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM1	TOPO_DOM1	1	124	TM	0	4	2	1	2	Cytoplasmic
2006	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM2	TOPO_DOM2	144	158	TM	0	0	0	0	0	Extracellular
2007	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM3	TOPO_DOM3	180	188	TM	0	0	0	0	0	Cytoplasmic
2008	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM4	TOPO_DOM4	210	232	TM	0	0	0	0	0	Extracellular
2009	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM5	TOPO_DOM5	252	268	TM	0	0	0	0	0	Cytoplasmic
2010	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM6	TOPO_DOM6	291	350	TM	0	3	0	0	3	Extracellular
2011	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM7	TOPO_DOM7	373	380	TM	0	2	0	0	2	Extracellular
2012	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM8	TOPO_DOM8	402	524	TM	0	10	6	5	3	Cytoplasmic
2013	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM9	TOPO_DOM9	544	554	TM	0	0	0	0	0	Extracellular
2014	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM10	TOPO_DOM10	576	586	TM	0	1	1	1	0	Cytoplasmic
2015	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM11	TOPO_DOM11	607	615	TM	0	0	0	0	0	Extracellular
2016	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM12	TOPO_DOM12	635	653	TM	0	0	0	0	0	Cytoplasmic
2017	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM13	TOPO_DOM13	674	693	TM	0	0	0	0	0	Extracellular
2018	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM14	TOPO_DOM14	716	725	TM	0	0	0	0	0	Extracellular
2019	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM15	TOPO_DOM15	746	900	TM	0	13	5	5	7	Cytoplasmic
2020	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM16	TOPO_DOM16	920	931	TM	0	0	0	0	0	Extracellular
2021	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM17	TOPO_DOM17	953	987	TM	0	1	0	0	1	Cytoplasmic
2022	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM18	TOPO_DOM18	1007	1013	TM	0	0	0	0	0	Extracellular
2023	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM19	TOPO_DOM19	1033	1051	TM	0	2	0	0	2	Cytoplasmic
2024	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM20	TOPO_DOM20	1072	1121	TM	0	1	0	0	1	Extracellular
2025	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM21	TOPO_DOM21	1143	1159	TM	0	0	0	0	0	Extracellular
2026	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM22	TOPO_DOM22	1182	1239	TM	0	8	2	0	6	Cytoplasmic
2027	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM23	TOPO_DOM23	1262	1269	TM	0	0	0	0	0	Extracellular
2028	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM24	TOPO_DOM24	1292	1301	TM	0	0	0	0	0	Cytoplasmic
2029	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM25	TOPO_DOM25	1322	1372	TM	0	5	0	3	2	Extracellular
2030	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM26	TOPO_DOM26	1392	1409	TM	0	0	0	0	0	Cytoplasmic
2031	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM27	TOPO_DOM27	1431	1452	TM	0	1	0	0	1	Extracellular
2032	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM28	TOPO_DOM28	1472	1499	TM	0	2	0	2	0	Extracellular
2033	CAC1C_HUMAN	CACNA1C	Q13936	CAC1C_HUMAN_TOPO_DOM29	TOPO_DOM29	1525	2221	TM	0	14	6	0	8	Cytoplasmic
2034	CAC1D_HUMAN	CACNA1D	Q01668	CAC1D_HUMAN_TOPO_DOM1	TOPO_DOM1	1	126	TM	0	3	1	0	2	Cytoplasmic
2035	CAC1D_HUMAN	CACNA1D	Q01668	CAC1D_HUMAN_TOPO_DOM2	TOPO_DOM2	146	163	TM	0	0	0	0	0	Extracellular
2036	CAC1D_HUMAN	CACNA1D	Q01668	CAC1D_HUMAN_TOPO_DOM3	TOPO_DOM3	184	195	TM	0	0	0	0	0	Cytoplasmic
2037	CAC1D_HUMAN	CACNA1D	Q01668	CAC1D_HUMAN_TOPO_DOM4	TOPO_DOM4	215	235	TM	0	0	0	0	0	Extracellular
2038	CAC1D_HUMAN	CACNA1D	Q01668	CAC1D_HUMAN_TOPO_DOM5	TOPO_DOM5	255	273	TM	0	0	0	0	0	Cytoplasmic
2039	CAC1D_HUMAN	CACNA1D	Q01668	CAC1D_HUMAN_TOPO_DOM6	TOPO_DOM6	294	381	TM	0	1	0	0	1	Extracellular
2040	CAC1D_HUMAN	CACNA1D	Q01668	CAC1D_HUMAN_TOPO_DOM7	TOPO_DOM7	407	523	TM	0	2	0	0	2	Cytoplasmic
2041	CAC1D_HUMAN	CACNA1D	Q01668	CAC1D_HUMAN_TOPO_DOM8	TOPO_DOM8	544	558	TM	0	0	0	0	0	Extracellular
2042	CAC1D_HUMAN	CACNA1D	Q01668	CAC1D_HUMAN_TOPO_DOM9	TOPO_DOM9	578	585	TM	0	0	0	0	0	Cytoplasmic
2043	CAC1D_HUMAN	CACNA1D	Q01668	CAC1D_HUMAN_TOPO_DOM10	TOPO_DOM10	605	614	TM	0	0	0	0	0	Extracellular
2044	CAC1D_HUMAN	CACNA1D	Q01668	CAC1D_HUMAN_TOPO_DOM11	TOPO_DOM11	634	652	TM	0	1	0	1	0	Cytoplasmic
